회사명,거래소코드,회계년도,이익잉여금(결손금)(*)(IFRS)(천원),법인세비용차감전순이익(손실)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),합계_기말인원(명),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),종가(원)
(주)고영테크놀러지,098460,2012/12,60686393,19341089,103351965,19950870,107841666,202,19.13,13.16,3.74,2.57,28100
(주)고영테크놀러지,098460,2013/12,73046733,15942019,120951617,22632008,111902729,224,21.4,15.44,3.54,2.55,27950
(주)고영테크놀러지,098460,2014/12,92948144,27588353,141720465,25885224,142840131,284,26.02,12.15,5.53,2.58,42800
(주)고영테크놀러지,098460,2015/12,111992906,24831277,158857627,27381980,145904431,307,28.4,18.35,5.38,3.48,38650
(주)고영테크놀러지,098460,2016/12,135417341,35919074,195121241,37853661,171793841,315,23.41,15.82,4.51,3.04,45200
(주)고영테크놀러지,098460,2017/12,159349576,32838775,205207385,43890214,203368626,340,43.79,19.86,8.4,3.81,82500
(주)고영테크놀러지,098460,2018/12,192362018,52786076,279059436,53192797,238208865,408,37.71,23.26,7.41,4.57,82500
(주)고영테크놀러지,098460,2019/12,217897927,37995632,305481184,61812656,222057035,473,42.48,28.52,6.27,4.21,105500
(주)골드앤에스,035290,2010/12,-5756998,-9066905,45047091,23416085,50487261,177,0,0,9.92,3.23,445
(주)골드앤에스,035290,2011/12,-4831694,836340,46677146,24240316,47522791,161,35.14,12.9,4.56,1.68,436
(주)골드앤에스,035290,2012/12,-10874575,-6815170,51950606,26432789,43889087,157,0,0,5.26,1.7,476
(주)골드앤에스,035290,2013/12,-27316073,-15321298,51442505,38315150,39548810,114,0,0,29.02,9.23,175
(주)골드앤에스,035290,2014/12,-35151203,-8873644,46528474,34445853,31287203,74,0,0,18.06,0.72,3360
(주)골드앤에스,035290,2015/12,-15336267,-4437490,24102094,8941840,22197935,52,0,0,9.51,2.61,5980
(주)골드앤에스,035290,2016/12,-15038196,624873,18671644,4403117,15893494,60,317.23,155.32,10.41,5.1,3795
(주)골드앤에스,035290,2017/12,-24499000,-8156806,17173934,3827858,12802035,47,0,0,10.7,6,4690
(주)골드앤에스,035290,2018/12,-28425696,-5049311,42472631,28693062,8680452,61,0,0,12.55,3.54,3170
(주)골드앤에스,035290,2019/12,-54455964,-24639136,16096170,21187743,7642733,49,0,0,0,0,11750
(주)골드퍼시픽,038530,2010/12,621850,,,,,19,61.07,36.96,1.11,0.67,620
(주)골드퍼시픽,038530,2011/12,1519360,,,,,59,43,13.54,2.12,0.67,1095
(주)골드퍼시픽,038530,2012/12,1852508,,,,,70,218.56,91.07,2.64,1.1,1235
(주)골드퍼시픽,038530,2013/12,-6603433,-9381353,33687572,17496573,7167832,56,0,0,2.49,1.31,849
(주)골드퍼시픽,038530,2014/12,-7211861,-7390326,41948832,25380917,16486257,22,0,0,2.39,0.91,1200
(주)골드퍼시픽,038530,2015/12,-14405946,-10215946,28573328,7380179,18635305,45,0,0,6.43,2.45,1620
(주)골드퍼시픽,038530,2016/12,-29994289,,,,,96,0,0,0,0,732
(주)골드퍼시픽,038530,2017/12,-30966595,,,,,30,0,0,28.26,1.34,3780
(주)골드퍼시픽,038530,2018/12,-5057219,-4471963,37825442,17738744,5708281,26,0,0,4.33,0.68,1415
(주)골드퍼시픽,038530,2019/12,-36661189,,,,,56,0,0,7.81,2.23,1620
(주)골프존,215000,2015/12,33262807,45670572,178132253,69278343,201560389,266,,,,,87900
(주)골프존,215000,2016/12,44086293,44008772,187914226,67265600,216964342,280,15.69,10.99,5.61,3.93,65300
(주)골프존,215000,2017/12,109594649,50745356,253672419,64290538,200105321,244,5.62,3.55,2.65,1.67,44850
(주)골프존,215000,2018/12,116145593,26353781,254057808,59138246,198705194,470,15.56,9.1,1.91,1.12,33450
(주)골프존,215000,2019/12,124246070,29850286,312587283,112544404,247018099,398,26.08,9.87,2.97,1.13,68900
(주)골프존뉴딘홀딩스,121440,2010/12,145567114,72539188,188175926,25472414,190299946,,0,0,0,0,
(주)골프존뉴딘홀딩스,121440,2011/12,193159088,49962797,378054302,29085545,215793737,440,24.52,11.15,3.61,1.64,47800
(주)골프존뉴딘홀딩스,121440,2012/12,255815673,82502934,540922890,129285917,289629366,563,12.78,7.97,2.45,1.53,62900
(주)골프존뉴딘홀딩스,121440,2013/12,246144879,58984465,637840057,213296141,365126358,459,590.47,158.28,6.82,1.83,20150
(주)골프존뉴딘홀딩스,121440,2014/12,294976743,100520914,762037240,275651284,429589619,417,16.43,8.87,2.38,1.28,25250
(주)골프존뉴딘홀딩스,121440,2015/12,1166628116,-20375684,767325175,215964752,164536448,142,1.28,0.26,2.19,0.45,7150
(주)골프존뉴딘홀딩스,121440,2016/12,196352171,3339892,760772930,232685516,243275475,164,0,0,0.82,0.6,7760
(주)골프존뉴딘홀딩스,121440,2017/12,169570716,-17845183,756500949,255588307,213756902,114,0,0,0.71,0.43,5320
(주)골프존뉴딘홀딩스,121440,2018/12,178029671,9669090,774743339,288773468,223036801,57,0,0,0.57,0.32,3685
(주)골프존뉴딘홀딩스,121440,2019/12,142810704,-31482439,776384700,329187192,228935651,42,0,0,0.48,0.31,3545
(주)공구우먼,366030,2017/12,,,,,,,,,,,
(주)공구우먼,366030,2018/12,,,,,,,,,,,
(주)공구우먼,366030,2019/12,,,,,,,,,,,
(주)광림,014200,2010/12,20412297,,,,,190,26.47,7.22,1.1,0.3,2000
(주)광림,014200,2011/12,22142748,,,,,199,17.93,7.39,0.84,0.35,2080
(주)광림,014200,2012/12,22067638,,,,,194,142.81,44.71,1.34,0.42,1985
(주)광림,014200,2013/12,23309535,,,,,217,36.35,19.17,0.93,0.49,1770
(주)광림,014200,2014/12,24772113,-71974,244886480,115915632,231446314,217,35.21,23.61,0.61,0.41,1510
(주)광림,014200,2015/12,34233742,,,,,237,14.05,3.06,1.62,0.35,3100
(주)광림,014200,2016/12,28781553,-1761268,229596737,116090771,87302967,235,1397.15,314.49,6.84,1.54,7860
(주)광림,014200,2017/12,115119914,-24855925,208058303,100367615,135191558,225,5.06,1.71,2.48,0.84,3835
(주)광림,014200,2018/12,56491686,-32876115,187812629,97737400,136595300,195,0,0,1.99,0.95,2495
(주)광림,014200,2019/12,-11909222,-10267755,252468254,161696117,145864184,187,0,0,3.52,1.69,2225
(주)광명전기,017040,2010/12,14740449,483634,115957584,55811051,103512739,154,0,0,2.64,0.93,1930
(주)광명전기,017040,2011/12,14395525,-1484277,123886511,60950408,92382628,175,0,0,3.07,1.14,3405
(주)광명전기,017040,2012/12,12489153,654668,131064345,68072142,117216514,179,0,0,3.83,1.84,2485
(주)광명전기,017040,2013/12,17993733,9036266,120910764,51063085,117852824,183,26.94,15.9,2.47,1.46,1985
(주)광명전기,017040,2014/12,24472626,12654765,138580023,59883994,134778387,193,16.61,12.54,1.8,1.36,2295
(주)광명전기,017040,2015/12,28133980,10692996,131457603,43628267,116316957,195,34.24,25.18,1.74,1.28,2360
(주)광명전기,017040,2016/12,43623515,5439991,146859319,48795959,96942911,201,12.19,4.55,2.29,0.86,3260
(주)광명전기,017040,2017/12,42582774,-2109863,152717140,56068919,101561159,190,0,0,1.86,1.21,2590
(주)광명전기,017040,2018/12,46366300,4226742,151823119,53074770,114110654,192,74.9,29.01,2.81,1.09,2620
(주)광명전기,017040,2019/12,52563681,7016073,156712705,51313845,131864294,194,22.81,11.52,1.64,0.83,2280
(주)광무,029480,2010/12,1219079,-14670057,106045148,57046447,81747132,147,0,0,14.14,2.7,2360
(주)광무,029480,2011/12,-50928341,-48068459,75946478,38114862,51755052,152,0,0,8.08,1.97,916
(주)광무,029480,2012/12,-65909173,-9927793,55788602,26281385,41178683,132,0,0,4.05,0.41,178
(주)광무,029480,2013/12,-32895800,-28676751,35384615,26597916,20534276,37,0,0,5.8,0.3,1565
(주)광무,029480,2014/12,-3432736,,,,,109,0,0,6.06,1.27,740
(주)광무,029480,2015/12,-4826989,,,,,106,0,0,9.75,2.17,2170
(주)광무,029480,2016/12,-4433930,,,,,110,1040.32,325.54,12.56,3.93,1560
(주)광무,029480,2017/12,-7683685,,,,,117,0,0,3.41,1.23,1050
(주)광무,029480,2018/12,-12504062,-5120760,28431748,17702532,23074941,122,0,0,4.86,1.31,469
(주)광무,029480,2019/12,-12023940,-6421201,63139837,40295715,36483979,129,0,0,2.85,0.8,1000
(주)광주신세계,037710,2010/12,239083998,,,,,313,7.16,4.46,1.23,0.77,180500
(주)광주신세계,037710,2011/12,288839004,,,,,310,6.12,4.59,1.04,0.78,171000
(주)광주신세계,037710,2012/12,340240215,,,,,292,7.29,5,1.09,0.75,232500
(주)광주신세계,037710,2013/12,387306680,,,,,394,10.01,7.46,1.2,0.89,252500
(주)광주신세계,037710,2014/12,427249298,,,,,389,12.75,8.75,1.21,0.83,307000
(주)광주신세계,037710,2015/12,470005168,,,,,373,13.4,9.08,1.26,0.85,283000
(주)광주신세계,037710,2016/12,512914558,,,,,363,9.97,8.15,0.86,0.7,248500
(주)광주신세계,037710,2017/12,557988204,,,,,348,9,7.36,0.75,0.61,229500
(주)광주신세계,037710,2018/12,599281088,,,,,340,8.73,5.85,0.64,0.43,180000
(주)광주신세계,037710,2019/12,641357396,,,,,174,7,5.22,0.51,0.38,164000
(주)구영테크,053270,2010/12,10704441,2978557,142703275,106224014,150546089,203,7.29,2.82,1.08,0.42,1680
(주)구영테크,053270,2011/12,11754296,107903,149471330,112838066,147832315,191,25.96,14.42,0.93,0.51,1380
(주)구영테크,053270,2012/12,13080959,2183660,161163024,124476132,155788988,216,22.17,12.86,0.96,0.56,1440
(주)구영테크,053270,2013/12,14421804,3694984,149230187,110206350,172747316,266,19.84,14.64,0.74,0.55,1485
(주)구영테크,053270,2014/12,15720557,3178447,155857242,103644323,170528694,291,40.96,18.13,1.3,0.58,1370
(주)구영테크,053270,2015/12,18818799,4954132,161330950,104929726,172083049,286,18.27,8.17,1.4,0.62,2190
(주)구영테크,053270,2016/12,21241967,3890663,166748490,108968199,148301597,284,13.33,7.98,1.14,0.68,2365
(주)구영테크,053270,2017/12,22413687,1739442,187009683,131198641,149833357,303,40.49,30.35,1.1,0.82,2080
(주)구영테크,053270,2018/12,26329835,7501890,202572970,133745074,195238339,283,16.29,5.95,1.12,0.41,1540
(주)구영테크,053270,2019/12,26961822,3847085,206569873,134865616,230853336,248,38.2,21.34,1.03,0.58,1820
(주)국동,005320,2010/12,-16447257,-628637,59231420,62959713,152156795,77,12,6.55,0.69,0.38,362
(주)국동,005320,2011/12,-29373459,-1065871,68162305,62332735,154293577,69,0,0,3.26,0.25,1090
(주)국동,005320,2012/12,290285,4365508,65808287,56385558,138172746,60,40.01,16.03,3.8,1.52,1390
(주)국동,005320,2013/12,2677128,4502093,73040609,57628398,147860227,65,5.86,2.47,2.34,0.99,1820
(주)국동,005320,2014/12,7335841,8919417,89271398,60632031,186086561,67,13.8,1.59,4.52,0.52,10000
(주)국동,005320,2015/12,12793337,7289269,93758552,62532443,170296068,73,21.53,7.54,5.12,1.79,10100
(주)국동,005320,2016/12,17173311,9747319,124126720,72400997,197368723,72,23.56,10.06,2.58,1.1,7990
(주)국동,005320,2017/12,10579878,-9948090,106307080,63676354,191602989,73,0,0,3.78,0.97,3110
(주)국동,005320,2018/12,11931426,3189872,123134702,74659657,219550054,85,55.41,20.74,1.79,0.67,2690
(주)국동,005320,2019/12,4941438,-4630098,133723726,68242500,223077183,80,0,0,1.28,0.43,1235
(주)국보,001140,2010/12,20197928,1342841,96639836,61729392,118744324,193,68.76,9.09,2.02,0.27,13850
(주)국보,001140,2011/12,19694686,212627,98869465,64402912,130636214,192,0,0,0.68,0.39,11300
(주)국보,001140,2012/12,17455825,1203682,98494841,64701450,122343037,176,0,0,1.12,0.48,12250
(주)국보,001140,2013/12,13447795,-5945379,98315386,68547122,117073443,173,0,0,0.76,0.5,11200
(주)국보,001140,2014/12,6600807,-8183371,91005502,68385263,97520169,170,0,0,1.03,0.72,12600
(주)국보,001140,2015/12,2830298,-4520450,83085438,64675995,91618545,184,0,0,2.18,1.07,19450
(주)국보,001140,2016/12,-1625094,-4362471,81308887,66033326,87333326,142,0,0,3.77,1.79,21000
(주)국보,001140,2017/12,-4146172,-5205338,73270170,55421608,78255522,127,0,0,3.6,1.14,9380
(주)국보,001140,2018/12,-8815188,-892196,48188113,34775907,71549828,123,0,0,11.05,2.79,11350
(주)국보,001140,2019/12,-18009600,-7522598,115356448,86752439,89087334,136,0,0,19.54,1.16,2435
(주)국보디자인,066620,2010/12,31925678,7428080,78614659,35603543,117346477,242,6.96,4.68,0.7,0.47,3475
(주)국보디자인,066620,2011/12,37103655,8297850,80200900,32057338,130689686,266,11.29,3.75,1.64,0.54,4875
(주)국보디자인,066620,2012/12,44305680,11077969,92877548,35313021,119402993,265,10.86,4.17,1.69,0.65,6800
(주)국보디자인,066620,2013/12,51523194,13755037,127902185,62304123,163518536,285,10.15,5.3,1.55,0.81,10100
(주)국보디자인,066620,2014/12,57413446,14310405,132011877,57660989,176373907,285,21.17,9.44,2.5,1.11,13600
(주)국보디자인,066620,2015/12,62197032,14344285,141089858,57782472,192608497,302,28.98,13.44,2.8,1.3,19300
(주)국보디자인,066620,2016/12,71184299,13255986,158452485,71523640,201410031,352,15.62,9.04,2.42,1.4,17200
(주)국보디자인,066620,2017/12,83684804,22791296,164381715,65097890,270658405,387,15.34,7.87,2.39,1.23,18300
(주)국보디자인,066620,2018/12,95550861,18337328,175036784,66436346,254259835,341,12.42,5.85,1.75,0.82,13400
(주)국보디자인,066620,2019/12,103429292,21735407,222514980,99151096,269005976,331,14.43,9.86,1.26,0.86,17050
(주)국순당,043650,2010/12,153252654,19278068,200862986,23794160,116933694,368,22.2,8.12,2.16,0.79,11100
(주)국순당,043650,2011/12,154632110,7119330,199135153,21020767,127686247,410,46.06,22,1.55,0.74,7970
(주)국순당,043650,2012/12,158066372,7957803,209729554,18103728,118697826,377,38,22.31,1.08,0.63,7390
(주)국순당,043650,2013/12,157846640,7872581,218115221,23547445,99173525,365,68.1,43.68,0.88,0.57,5940
(주)국순당,043650,2014/12,158478212,5693651,217479839,20669149,91863604,350,68.3,49.62,0.75,0.54,5900
(주)국순당,043650,2015/12,153034612,-4169741,216587928,18420650,77443124,336,0,0,1.1,0.56,6410
(주)국순당,043650,2016/12,150051623,-3085462,213004831,18986190,69701266,309,0,0,0.79,0.59,6940
(주)국순당,043650,2017/12,158825549,12572736,242199755,20660503,62761236,256,14.45,9.94,0.76,0.53,5680
(주)국순당,043650,2018/12,169702319,2901112,238619493,22939575,61496072,260,7.55,4.16,0.58,0.32,4060
(주)국순당,043650,2019/12,166678095,-8073502,252484287,47525638,102095769,248,140.52,77.91,0.42,0.23,3250
(주)국영지앤엠,006050,2010/12,16482445,,,,,100,3.13,1.62,0.73,0.38,1180
(주)국영지앤엠,006050,2011/12,14244419,,,,,105,0,0,2.48,0.44,1485
(주)국영지앤엠,006050,2012/12,19076859,,,,,98,13.55,4.62,1.45,0.5,897
(주)국영지앤엠,006050,2013/12,19461941,,,,,102,43.66,26.53,0.9,0.55,989
(주)국영지앤엠,006050,2014/12,19857472,,,,,120,101.5,65.83,0.86,0.56,999
(주)국영지앤엠,006050,2015/12,18889130,,,,,105,0,0,1.85,0.64,2465
(주)국영지앤엠,006050,2016/12,19274634,,,,,113,336.15,130.55,2.58,1,2195
(주)국영지앤엠,006050,2017/12,20706257,,,,,111,57.77,24.37,1.58,0.67,1130
(주)국영지앤엠,006050,2018/12,19864900,,,,,107,0,0,1.63,0.68,1580
(주)국영지앤엠,006050,2019/12,20943044,,,,,115,67.4,36.18,1.42,0.76,1960
(주)국전약품,307750,2018/12,,,,,,1,,,,,2010
(주)국전약품,307750,2019/12,,,,,,1,,,,,2020
(주)그래디언트,035080,2010/12,305192441,-5923609,538992671,174933810,448995193,86,135.33,59.34,1.56,0.68,4635
(주)그래디언트,035080,2011/12,300286362,-8867622,777653618,448781572,428571939,59,0,0,1.4,0.7,6700
(주)그래디언트,035080,2012/12,316080397,31785601,739985481,343327081,454225001,14,33.63,16.87,1.3,0.65,6980
(주)그래디언트,035080,2013/12,304985221,32712755,1598503940,846564410,2930521926,18,0,0,1.86,0.95,10650
(주)그래디언트,035080,2014/12,304885366,50422347,1920350951,1020007595,3135027346,25,1453.47,776.8,2.19,1.17,9200
(주)그래디언트,035080,2015/12,313650456,61406789,2106702049,1202893253,3536848758,19,62.23,36.93,1.91,1.13,11050
(주)그래디언트,035080,2016/12,268697441,-34304139,2073537018,1233206219,3845761388,11,0,0,1.76,0.72,5020
(주)그래디언트,035080,2017/12,208452749,-50276174,1804533355,1062216374,3541486629,12,0,0,1.24,0.68,3940
(주)그래디언트,035080,2018/12,209037682,9848282,1809664488,1095183390,3440906300,10,59.96,26.03,0.82,0.36,2350
(주)그래디언트,035080,2019/12,209806283,24057707,1780051911,1110465400,3412333826,32,38.93,27.65,0.51,0.36,2170
(주)그리티,204020,2010/12,,,,,,,,,,,
(주)그리티,204020,2011/12,,,,,,,,,,,
(주)그리티,204020,2012/12,,,,,,,,,,,
(주)그리티,204020,2013/12,,,,,,,,,,,
(주)그리티,204020,2014/12,29204785,9573521,51545496,10608626,99923756,,0,0,0,0,
(주)그리티,204020,2015/12,33250839,7540112,55745710,10229529,102486038,,0,0,0,0,
(주)그리티,204020,2016/12,37048463,4651145,64735243,15346001,105600459,,0,0,0,0,
(주)그리티,204020,2017/12,43840273,9848242,73262908,17193308,125799821,,0,0,0,0,
(주)그리티,204020,2018/12,40115513,7673244,95755030,21294442,119259702,94,21.77,9.61,1.85,0.82,7190
(주)그리티,204020,2019/12,40929259,2720296,92151596,17970493,123079831,96,72.09,19.33,2.63,0.7,2790
(주)그린플러스,186230,2010/12,,,,,,,,,,,
(주)그린플러스,186230,2011/12,,,,,,,,,,,
(주)그린플러스,186230,2012/12,,,,,,,,,,,
(주)그린플러스,186230,2013/12,,,,,,74,,,,,
(주)그린플러스,186230,2014/12,,,,,,83,,,,,
(주)그린플러스,186230,2015/12,,,,,,83,,,,,
(주)그린플러스,186230,2016/12,,,,,,89,,,,,
(주)그린플러스,186230,2017/12,,,,,,89,,,,,
(주)그린플러스,186230,2018/12,10050149,3334420,63717254,39721703,46357455,91,0,0,0,0,
(주)그린플러스,186230,2019/12,12486033,3349946,72321985,34930648,48831866,95,21.13,14.62,1.42,0.98,11200
(주)극동자동화,272420,2014/12,,,,,,,,,,,
(주)극동자동화,272420,2015/12,,,,,,,,,,,
(주)극동자동화,272420,2016/12,,,,,,,,,,,
(주)극동자동화,272420,2017/12,,,,,,56,,,,,
(주)글로벌스탠다드테크놀로지,083450,2010/12,17836754,8264563,37146097,13337462,46413211,179,5.28,2.11,1.52,0.6,3025
(주)글로벌스탠다드테크놀로지,083450,2011/12,19725860,4110269,52575255,24980582,41504144,214,14.99,5.59,1.44,0.54,3570
(주)글로벌스탠다드테크놀로지,083450,2012/12,24543359,8295374,53824618,17816313,64812103,267,7.63,4.67,1.3,0.79,4160
(주)글로벌스탠다드테크놀로지,083450,2013/12,29141397,6762806,62626777,19996780,80982977,306,10.45,7.09,1.41,0.96,5410
(주)글로벌스탠다드테크놀로지,083450,2014/12,34556666,8307402,69972237,19126184,89122994,361,10.41,6.66,1.48,0.95,5610
(주)글로벌스탠다드테크놀로지,083450,2015/12,37807338,6302827,69691968,13016302,84422579,392,20.54,12.46,1.68,1.02,5850
(주)글로벌스탠다드테크놀로지,083450,2016/12,41007282,5228061,89405841,28626022,90819412,435,16.59,11.53,1.21,0.84,5490
(주)글로벌스탠다드테크놀로지,083450,2017/12,54294204,18667330,102400669,24125110,162835484,584,9.58,3.82,1.94,0.77,12350
(주)글로벌스탠다드테크놀로지,083450,2018/12,60909774,11503981,105027408,19219582,129850197,605,15.63,5.13,1.73,0.57,4440
(주)글로벌스탠다드테크놀로지,083450,2019/12,78217104,23042533,136751562,33440861,168231754,594,5.75,2.26,1.13,0.44,10200
(주)금양,001570,2010/12,10195671,906210,109120107,67868901,102718517,77,21.48,12.37,0.78,0.45,685
(주)금양,001570,2011/12,11875293,3452494,130817841,85642155,109810009,75,20.83,9.29,1.2,0.54,805
(주)금양,001570,2012/12,14112639,4987175,127557393,82014813,122905331,79,21.11,9.84,1.51,0.71,1060
(주)금양,001570,2013/12,14273732,1505354,147115126,101560871,156304448,85,36.55,22.87,1.26,0.79,1145
(주)금양,001570,2014/12,15332629,514219,160244911,115754926,158550531,102,23.72,14.03,1.53,0.9,1350
(주)금양,001570,2015/12,15554153,21270978,165405931,107452186,158999533,101,35.42,20.78,1.85,1.09,1870
(주)금양,001570,2016/12,-10320981,-26238978,178901902,144421157,168681746,114,0,0,8.81,3.01,2985
(주)금양,001570,2017/12,-9731146,32451662,196084032,138488586,180373683,109,355.25,244.6,4.17,2.87,2480
(주)금양,001570,2018/12,6221260,27221533,204777156,125320820,205441375,104,8.02,5.56,2.8,1.94,2335
(주)금양,001570,2019/12,-9800975,-12819082,224222540,155935477,172723864,96,0,0,3.65,2.41,2400
(주)금오하이텍,165270,2010/12,,,,,,,,,,,
(주)금오하이텍,165270,2011/12,,,,,,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,89,,,,,
(주)금오하이텍,165270,2014/12,,,,,,93,,,,,
(주)금오하이텍,165270,2015/12,,,,,,126,,,,,
(주)금오하이텍,165270,2016/12,,,,,,148,,,,,
(주)금호에이치티,214330,2010/12,,,,,,,,,,,
(주)금호에이치티,214330,2011/12,,,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,,,
(주)금호에이치티,214330,2013/12,45422247,9585438,90563582,42932849,124006030,,0,0,0,0,
(주)금호에이치티,214330,2014/12,59705844,16646521,110805833,47796849,179174058,,0,0,0,0,
(주)금호에이치티,214330,2015/12,71947412,18842975,123875646,42487367,203071984,555,5.68,4.9,1.18,1.02,9900
(주)금호에이치티,214330,2016/12,82525659,12344619,156606980,70324951,208574892,514,9.24,4.3,1.3,0.6,6340
(주)금호에이치티,214330,2017/12,87504895,6627542,150164495,59410075,179707629,472,14.75,8.29,0.83,0.47,4920
(주)금호에이치티,214330,2018/12,92446193,8336430,238380056,113528186,209260006,512,13.51,6.46,0.73,0.35,7030
(주)금호에이치티,214330,2019/12,95419078,324013,322078193,149447504,251095062,525,101.18,42.91,1,0.43,5880
(주)금화피에스시,036190,2010/12,60614134,,,,,467,6.87,5.09,1.38,1.02,12100
(주)금화피에스시,036190,2011/12,73077261,,,,,523,4.82,3.36,1.02,0.71,11150
(주)금화피에스시,036190,2012/12,88143124,,,,,561,6.7,3.52,1.43,0.75,20250
(주)금화피에스시,036190,2013/12,103662252,30505294,142932108,25315182,166122419,615,10.2,5.54,2.04,1.11,33100
