회사명,거래소코드,회계년도,이익잉여금(결손금)(*)(IFRS)(천원),법인세비용차감전순이익(손실)(IFRS)(천원),자산(*)(IFRS)(천원),부채(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),합계_기말인원(명),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),종가(원)
(주)고영테크놀러지,098460,2014/12,92948144,27157306,141873467,23524948,135531589,284,26.02,12.15,5.53,2.58,42800
(주)고영테크놀러지,098460,2015/12,111992906,27191771,160170850,26600137,138554625,307,28.4,18.35,5.38,3.48,38650
(주)고영테크놀러지,098460,2016/12,135417341,33833551,194332855,36760049,153254768,315,23.41,15.82,4.51,3.04,45200
(주)고영테크놀러지,098460,2017/12,159349576,34648427,205696350,40860118,188934907,340,43.79,19.86,8.4,3.81,82500
(주)고영테크놀러지,098460,2018/12,192362018,52560041,279985447,50714272,219818022,408,37.71,23.26,7.41,4.57,82500
(주)고영테크놀러지,098460,2019/12,217897927,44571345,308020011,55999383,209480760,473,42.48,28.52,6.27,4.21,105500
(주)골드앤에스,035290,2010/12,-5756998,-8973356,44315266,22607430,50487261,177,0,0,9.92,3.23,445
(주)골드앤에스,035290,2011/12,-4831694,935148,46347129,23709321,47522791,161,35.14,12.9,4.56,1.68,436
(주)골드앤에스,035290,2012/12,-10874575,-6383965,51062616,24809934,43889087,157,0,0,5.26,1.7,476
(주)골드앤에스,035290,2013/12,-27316073,-14861912,34508798,24695648,36607591,114,0,0,29.02,9.23,175
(주)골드앤에스,035290,2014/12,-35151203,-8241078,28884288,19800028,29428881,74,0,0,18.06,0.72,3360
(주)골드앤에스,035290,2015/12,-15336267,-9442302,23597566,8605906,22197935,52,0,0,9.51,2.61,5980
(주)골드앤에스,035290,2016/12,-15038196,622712,18296141,4193998,15893494,60,317.23,155.32,10.41,5.1,3795
(주)골드앤에스,035290,2017/12,-24499000,-8023554,16994788,3890051,12802035,47,0,0,10.7,6,4690
(주)골드앤에스,035290,2018/12,-28425696,-4714757,42472631,28605618,8680452,61,0,0,12.55,3.54,3170
(주)골드앤에스,035290,2019/12,-54455964,-24899044,16096170,21097263,7642733,49,0,0,0,0,11750
(주)골드퍼시픽,038530,2010/12,621850,347774,23114875,2041689,10718074,19,61.07,36.96,1.11,0.67,620
(주)골드퍼시픽,038530,2011/12,1519360,990336,27473520,5643796,11236925,59,43,13.54,2.12,0.67,1095
(주)골드퍼시픽,038530,2012/12,1852508,254546,29861540,6933139,10491048,70,218.56,91.07,2.64,1.1,1235
(주)골드퍼시픽,038530,2013/12,-6603433,-8455942,30517744,13401333,6488691,56,0,0,2.49,1.31,849
(주)골드퍼시픽,038530,2014/12,-7211861,-7306525,31936409,15034120,4855121,22,0,0,2.39,0.91,1200
(주)골드퍼시픽,038530,2015/12,-14405946,-12525668,27495738,7380179,6121489,45,0,0,6.43,2.45,1620
(주)골드퍼시픽,038530,2016/12,-29994289,-23433498,11122066,9232425,9588100,96,0,0,0,0,732
(주)골드퍼시픽,038530,2017/12,-30966595,-963051,26567967,21203473,5031439,30,0,0,28.26,1.34,3780
(주)골드퍼시픽,038530,2018/12,-5057219,-4380343,37288362,17201663,5580994,26,0,0,4.33,0.68,1415
(주)골드퍼시픽,038530,2019/12,-36661189,-31437504,72945743,51876425,11323125,56,0,0,7.81,2.23,1620
(주)골프존,215000,2015/12,33262807,42257969,171629353,66566259,184085342,266,,,,,87900
(주)골프존,215000,2016/12,44086293,42711991,177635830,61749251,196864993,280,15.69,10.99,5.61,3.93,65300
(주)골프존,215000,2017/12,109594649,45527939,239011847,57616911,171859065,244,5.62,3.55,2.65,1.67,44850
(주)골프존,215000,2018/12,116145593,27516729,254578679,57141835,191571105,470,15.56,9.1,1.91,1.12,33450
(주)골프존,215000,2019/12,124246070,33700970,304860836,99331248,239051647,398,26.08,9.87,2.97,1.13,68900
(주)골프존뉴딘홀딩스,121440,2010/12,145567114,69215158,181726697,21982259,184308070,,0,0,0,0,
(주)골프존뉴딘홀딩스,121440,2011/12,193159088,50112600,373246120,25141723,209788389,440,24.52,11.15,3.61,1.64,47800
(주)골프존뉴딘홀딩스,121440,2012/12,255815673,81015377,512614848,101615001,276341690,563,12.78,7.97,2.45,1.53,62900
(주)골프존뉴딘홀딩스,121440,2013/12,246144879,60032228,589946855,162390400,340005073,459,590.47,158.28,6.82,1.83,20150
(주)골프존뉴딘홀딩스,121440,2014/12,294976743,83926576,586599347,112963321,387066126,417,16.43,8.87,2.38,1.28,25250
(주)골프존뉴딘홀딩스,121440,2015/12,1166628116,-7470606,585663015,33959695,29389093,142,1.28,0.26,2.19,0.45,7150
(주)골프존뉴딘홀딩스,121440,2016/12,196352171,-21388609,561892958,55051510,27652102,164,0,0,0.82,0.6,7760
(주)골프존뉴딘홀딩스,121440,2017/12,169570716,-21171139,536244772,56170310,23499543,114,0,0,0.71,0.43,5320
(주)골프존뉴딘홀딩스,121440,2018/12,178029671,7901611,563387103,78906181,16100354,57,0,0,0.57,0.32,3685
(주)골프존뉴딘홀딩스,121440,2019/12,142810704,-26643955,537526345,87456888,26897482,42,0,0,0.48,0.31,3545
(주)공구우먼,366030,2017/12,,,,,,,,,,,
(주)공구우먼,366030,2018/12,,,,,,,,,,,
(주)공구우먼,366030,2019/12,,,,,,,,,,,
(주)광림,014200,2010/12,20412297,1455683,110345912,55343796,93434519,190,26.47,7.22,1.1,0.3,2000
(주)광림,014200,2011/12,22142748,3893758,86353051,29675945,106495363,199,17.93,7.39,0.84,0.35,2080
(주)광림,014200,2012/12,22067638,623186,89766075,26263800,85322569,194,142.81,44.71,1.34,0.42,1985
(주)광림,014200,2013/12,23309535,1829522,101592603,36795801,103442134,217,36.35,19.17,0.93,0.49,1770
(주)광림,014200,2014/12,24772113,1287020,120284256,54024876,92553612,217,35.21,23.61,0.61,0.41,1510
(주)광림,014200,2015/12,34233742,13397246,146338755,65439447,237222890,237,14.05,3.06,1.62,0.35,3100
(주)광림,014200,2016/12,28781553,1230877,152080347,61859263,87302967,235,1397.15,314.49,6.84,1.54,7860
(주)광림,014200,2017/12,115119914,110367761,369582323,193026086,99421336,225,5.06,1.71,2.48,0.84,3835
(주)광림,014200,2018/12,56491686,-74860823,236379465,115448249,75493055,195,0,0,1.99,0.95,2495
(주)광림,014200,2019/12,-11909222,-76127048,193568854,132819619,93241157,187,0,0,3.52,1.69,2225
(주)광명전기,017040,2010/12,14740449,-301026,91484700,39074602,68250250,154,0,0,2.64,0.93,1930
(주)광명전기,017040,2011/12,14395525,14580,99992644,43005031,57967857,175,0,0,3.07,1.14,3405
(주)광명전기,017040,2012/12,12489153,-1365224,104218586,49081920,79318302,179,0,0,3.83,1.84,2485
(주)광명전기,017040,2013/12,17993733,7191017,105483729,44690725,90344376,183,26.94,15.9,2.47,1.46,1985
(주)광명전기,017040,2014/12,24472626,10088042,119791644,52251735,115801471,193,16.61,12.54,1.8,1.36,2295
(주)광명전기,017040,2015/12,28133980,4196287,107719518,36443563,93000177,195,34.24,25.18,1.74,1.28,2360
(주)광명전기,017040,2016/12,43623515,19452735,125405290,39069932,96931493,201,12.19,4.55,2.29,0.86,3260
(주)광명전기,017040,2017/12,42582774,-1601228,128881408,43450530,105083042,190,0,0,1.86,1.21,2590
(주)광명전기,017040,2018/12,46366300,4680528,124159091,36169226,96949804,192,74.9,29.01,2.81,1.09,2620
(주)광명전기,017040,2019/12,52563681,7213288,140591786,46405743,125009206,194,22.81,11.52,1.64,0.83,2280
(주)광무,029480,2010/12,1219079,-1304267,118110114,56496192,80284671,147,0,0,14.14,2.7,2360
(주)광무,029480,2011/12,-50928341,-49478426,85836111,36539844,50359203,152,0,0,8.08,1.97,916
(주)광무,029480,2012/12,-65909173,-14939902,60163490,23645347,40406860,132,0,0,4.05,0.41,178
(주)광무,029480,2013/12,-32895800,-33109706,28890332,17543532,10105219,37,0,0,5.8,0.3,1565
(주)광무,029480,2014/12,-3432736,-859721,27862528,19357078,38409667,109,0,0,6.06,1.27,740
(주)광무,029480,2015/12,-4826989,-2727754,21133216,13388763,17648493,106,0,0,9.75,2.17,2170
(주)광무,029480,2016/12,-4433930,95615,29089768,21036538,26429957,110,1040.32,325.54,12.56,3.93,1560
(주)광무,029480,2017/12,-7683685,-3352682,28950503,15398329,21540953,117,0,0,3.41,1.23,1050
(주)광무,029480,2018/12,-12504062,-4875184,26017306,16322215,20707286,122,0,0,4.86,1.31,469
(주)광무,029480,2019/12,-12023940,-6275093,57156720,34954525,25244176,129,0,0,2.85,0.8,1000
(주)광주신세계,037710,2010/12,239083998,58461508,327433751,66974125,207799414,313,7.16,4.46,1.23,0.77,180500
(주)광주신세계,037710,2011/12,288839004,68863865,380753715,70539083,219613514,310,6.12,4.59,1.04,0.78,171000
(주)광주신세계,037710,2012/12,340240215,70131083,430662968,69047125,213803173,292,7.29,5,1.09,0.75,232500
(주)광주신세계,037710,2013/12,387306680,63628156,656355808,247664982,206606675,394,10.01,7.46,1.2,0.89,252500
(주)광주신세계,037710,2014/12,427249298,55017508,652758688,204133762,204820461,389,12.75,8.75,1.21,0.83,307000
(주)광주신세계,037710,2015/12,470005168,59580728,659495158,168114362,205331892,373,13.4,9.08,1.26,0.85,283000
(주)광주신세계,037710,2016/12,512914558,62784038,655502726,121212540,210423594,363,9.97,8.15,0.86,0.7,248500
(주)광주신세계,037710,2017/12,557988204,64473947,655018971,75655139,209647360,348,9,7.36,0.75,0.61,229500
(주)광주신세계,037710,2018/12,599281088,59006067,696204982,75548265,135213362,340,8.73,5.85,0.64,0.43,180000
(주)광주신세계,037710,2019/12,641357396,64282339,752423111,91233250,154879496,174,7,5.22,0.51,0.38,164000
(주)구영테크,053270,2010/12,10704441,4226791,87520550,60798062,60777103,203,7.29,2.82,1.08,0.42,1680
(주)구영테크,053270,2011/12,11754296,2136334,94940916,66978384,62527619,191,25.96,14.42,0.93,0.51,1380
(주)구영테크,053270,2012/12,13080959,1737848,109440531,80138360,65451015,216,22.17,12.86,0.96,0.56,1440
(주)구영테크,053270,2013/12,14421804,2191927,97549406,66787227,76282590,266,19.84,14.64,0.74,0.55,1485
(주)구영테크,053270,2014/12,15720557,1893768,101546298,59346118,77799749,291,40.96,18.13,1.3,0.58,1370
(주)구영테크,053270,2015/12,18818799,3655578,102761141,58694581,87109177,286,18.27,8.17,1.4,0.62,2190
(주)구영테크,053270,2016/12,21241967,5216513,108895002,62465401,75320433,284,13.33,7.98,1.14,0.68,2365
(주)구영테크,053270,2017/12,22413687,1329340,139584386,92481970,74298129,303,40.49,30.35,1.1,0.82,2080
(주)구영테크,053270,2018/12,26329835,3628507,146492374,88631025,81928926,283,16.29,5.95,1.12,0.41,1540
(주)구영테크,053270,2019/12,26961822,1220945,141034767,82365983,93132845,248,38.2,21.34,1.03,0.58,1820
(주)국동,005320,2010/12,-16447257,1567756,57019154,41073027,110608935,77,12,6.55,0.69,0.38,362
(주)국동,005320,2011/12,-29373459,-6960181,42291817,39597506,100097439,69,0,0,3.26,0.25,1090
(주)국동,005320,2012/12,290285,278216,35813125,33038005,91524436,60,40.01,16.03,3.8,1.52,1390
(주)국동,005320,2013/12,2677128,2429525,40194919,34247141,95716049,65,5.86,2.47,2.34,0.99,1820
(주)국동,005320,2014/12,7335841,5377343,53392996,39056428,117861978,67,13.8,1.59,4.52,0.52,10000
(주)국동,005320,2015/12,12793337,6836812,66242141,43846686,102431161,73,21.53,7.54,5.12,1.79,10100
(주)국동,005320,2016/12,17173311,7430398,86116813,46046814,127275873,72,23.56,10.06,2.58,1.1,7990
(주)국동,005320,2017/12,10579878,-9043439,75154254,36515485,130016453,73,0,0,3.78,0.97,3110
(주)국동,005320,2018/12,11931426,2060760,80727956,38965464,136811631,85,55.41,20.74,1.79,0.67,2690
(주)국동,005320,2019/12,4941438,-8585432,96856085,42506527,116180044,80,0,0,1.28,0.43,1235
(주)국보,001140,2010/12,20197928,1097774,95419542,61003170,108593661,193,68.76,9.09,2.02,0.27,13850
(주)국보,001140,2011/12,19694686,25898,97415381,63540967,118304924,192,0,0,0.68,0.39,11300
(주)국보,001140,2012/12,17455825,-49000,93953021,62297482,109183947,176,0,0,1.12,0.48,12250
(주)국보,001140,2013/12,13447795,-5853900,94915572,67236888,108994114,173,0,0,0.76,0.5,11200
(주)국보,001140,2014/12,6600807,-7935377,87597909,66613157,89859741,170,0,0,1.03,0.72,12600
(주)국보,001140,2015/12,2830298,-4214015,80158667,63045201,85267457,184,0,0,2.18,1.07,19450
(주)국보,001140,2016/12,-1625094,-5273480,77487791,64287142,77773715,142,0,0,3.77,1.79,21000
(주)국보,001140,2017/12,-4146172,-5106585,69819240,53780069,74662255,127,0,0,3.6,1.14,9380
(주)국보,001140,2018/12,-8815188,-939268,45599283,34021141,66929948,123,0,0,11.05,2.79,11350
(주)국보,001140,2019/12,-18009600,-10777493,57467353,45188516,58296078,136,0,0,19.54,1.16,2435
(주)국보디자인,066620,2010/12,31925678,5135079,74399995,31806677,103169415,242,6.96,4.68,0.7,0.47,3475
(주)국보디자인,066620,2011/12,37103655,8709948,79203327,30730895,123203000,266,11.29,3.75,1.64,0.54,4875
(주)국보디자인,066620,2012/12,44305680,11428487,92873298,34589879,118458574,265,10.86,4.17,1.69,0.65,6800
(주)국보디자인,066620,2013/12,51523194,12225927,121964092,57018397,153216189,285,10.15,5.3,1.55,0.81,10100
(주)국보디자인,066620,2014/12,57413446,10790449,125685773,55233687,158268803,285,21.17,9.44,2.5,1.11,13600
(주)국보디자인,066620,2015/12,62197032,8787711,129037954,53570805,157657615,302,28.98,13.44,2.8,1.3,19300
(주)국보디자인,066620,2016/12,71184299,15043093,150830570,70548163,191620729,352,15.62,9.04,2.42,1.4,17200
(주)국보디자인,066620,2017/12,83684804,23523500,158317679,63937167,262522024,387,15.34,7.87,2.39,1.23,18300
(주)국보디자인,066620,2018/12,95550861,18415027,161750972,58152003,231093439,341,12.42,5.85,1.75,0.82,13400
(주)국보디자인,066620,2019/12,103429292,13646811,197762410,85686398,237054909,331,14.43,9.86,1.26,0.86,17050
(주)국순당,043650,2010/12,153252654,19968368,194683009,21936869,103748078,368,22.2,8.12,2.16,0.79,11100
(주)국순당,043650,2011/12,154632110,7611653,193849294,19804029,124279594,410,46.06,22,1.55,0.74,7970
(주)국순당,043650,2012/12,158066372,6428326,203489729,17184003,115146725,377,38,22.31,1.08,0.63,7390
(주)국순당,043650,2013/12,157846640,3001723,203199593,17213771,96140591,365,68.1,43.68,0.88,0.57,5940
(주)국순당,043650,2014/12,158478212,3565344,205782935,18944456,89173752,350,68.3,49.62,0.75,0.54,5900
(주)국순당,043650,2015/12,153034612,-6136620,203528460,17410245,74955341,336,0,0,1.1,0.56,6410
(주)국순당,043650,2016/12,150051623,-2910990,200077411,16888868,68425801,309,0,0,0.79,0.59,6940
(주)국순당,043650,2017/12,158825549,12202736,208832133,17086381,60087461,256,14.45,9.94,0.76,0.53,5680
(주)국순당,043650,2018/12,169702319,19860230,221229658,17730015,52679104,260,7.55,4.16,0.58,0.32,4060
(주)국순당,043650,2019/12,166678095,653838,210006510,13082667,48045002,248,140.52,77.91,0.42,0.23,3250
(주)국영지앤엠,006050,2010/12,16482445,10084946,46688416,11717386,41942761,100,3.13,1.62,0.73,0.38,1180
(주)국영지앤엠,006050,2011/12,14244419,-2623280,61022765,28289760,42569848,105,0,0,2.48,0.44,1485
(주)국영지앤엠,006050,2012/12,19076859,5824691,60197670,14237403,43781593,98,13.55,4.62,1.45,0.5,897
(주)국영지앤엠,006050,2013/12,19461941,1147250,63108054,16762705,55789778,102,43.66,26.53,0.9,0.55,989
(주)국영지앤엠,006050,2014/12,19857472,516150,58995756,11754876,51491847,120,101.5,65.83,0.86,0.56,999
(주)국영지앤엠,006050,2015/12,18889130,-795649,63713392,14740854,40107647,105,0,0,1.85,0.64,2465
(주)국영지앤엠,006050,2016/12,19274634,412684,65670915,15112874,51456556,113,336.15,130.55,2.58,1,2195
(주)국영지앤엠,006050,2017/12,20706257,1646078,66101002,13489458,62861661,111,57.77,24.37,1.58,0.67,1130
(주)국영지앤엠,006050,2018/12,19864900,-541970,60335138,8586831,56301480,107,0,0,1.63,0.68,1580
(주)국영지앤엠,006050,2019/12,20943044,1295803,68657302,15830851,73013468,115,67.4,36.18,1.42,0.76,1960
(주)국전약품,307750,2018/12,,,,,,1,,,,,2010
(주)국전약품,307750,2019/12,,,,,,1,,,,,2020
(주)그래디언트,035080,2010/12,305192441,5852849,369457946,4920387,8652903,86,135.33,59.34,1.56,0.68,4635
(주)그래디언트,035080,2011/12,300286362,-270620,521750143,187176481,9501248,59,0,0,1.4,0.7,6700
(주)그래디언트,035080,2012/12,316080397,38816984,482181596,70524662,11150621,14,33.63,16.87,1.3,0.65,6980
(주)그래디언트,035080,2013/12,304985221,-11675105,473264178,70931985,7939840,18,0,0,1.86,0.95,10650
(주)그래디언트,035080,2014/12,304885366,-1169695,455860309,35815115,7753595,25,1453.47,776.8,2.19,1.17,9200
(주)그래디언트,035080,2015/12,313650456,13595740,475792856,44313733,12870821,19,62.23,36.93,1.91,1.13,11050
(주)그래디언트,035080,2016/12,268697441,-49997033,404583242,15287631,16516754,11,0,0,1.76,0.72,5020
(주)그래디언트,035080,2017/12,208452749,-54410463,344022749,15302824,12485184,12,0,0,1.24,0.68,3940
(주)그래디언트,035080,2018/12,209037682,4941755,339457297,14238879,12237889,10,59.96,26.03,0.82,0.36,2350
(주)그래디언트,035080,2019/12,209806283,4596807,336145750,16057558,8719700,32,38.93,27.65,0.51,0.36,2170
(주)그리티,204020,2010/12,,,,,,,,,,,
(주)그리티,204020,2011/12,,,,,,,,,,,
(주)그리티,204020,2012/12,,,,,,,,,,,
(주)그리티,204020,2013/12,,,,,,,,,,,
(주)그리티,204020,2014/12,29204785,8762290,45693601,5861692,99246485,,0,0,0,0,
(주)그리티,204020,2015/12,33250839,6806817,49392580,5514616,101841658,,0,0,0,0,
(주)그리티,204020,2016/12,37048463,6228325,55730709,8066988,104971338,,0,0,0,0,
(주)그리티,204020,2017/12,43840273,9770150,62493776,8038246,124299600,,0,0,0,0,
(주)그리티,204020,2018/12,40115513,8987826,86557287,12506261,117056356,94,21.77,9.61,1.85,0.82,7190
(주)그리티,204020,2019/12,40929259,3694152,86803901,11970153,120984485,96,72.09,19.33,2.63,0.7,2790
(주)그린플러스,186230,2010/12,,,,,,,,,,,
(주)그린플러스,186230,2011/12,,,,,,,,,,,
(주)그린플러스,186230,2012/12,,,,,,,,,,,
(주)그린플러스,186230,2013/12,,,,,,74,,,,,
(주)그린플러스,186230,2014/12,,,,,,83,,,,,
(주)그린플러스,186230,2015/12,,,,,,83,,,,,
(주)그린플러스,186230,2016/12,,,,,,89,,,,,
(주)그린플러스,186230,2017/12,,,,,,89,,,,,
(주)그린플러스,186230,2018/12,10050149,2936387,48674825,25198643,42150610,91,0,0,0,0,
(주)그린플러스,186230,2019/12,12486033,3003614,56587945,19815070,39502728,95,21.13,14.62,1.42,0.98,11200
(주)극동자동화,272420,2014/12,,,,,,,,,,,
(주)극동자동화,272420,2015/12,,,,,,,,,,,
(주)극동자동화,272420,2016/12,,,,,,,,,,,
(주)극동자동화,272420,2017/12,,,,,,56,,,,,
(주)글로벌스탠다드테크놀로지,083450,2010/12,17836754,7319569,35828932,12082482,46203130,179,5.28,2.11,1.52,0.6,3025
(주)글로벌스탠다드테크놀로지,083450,2011/12,19725860,2636800,49714791,23359541,40662578,214,14.99,5.59,1.44,0.54,3570
(주)글로벌스탠다드테크놀로지,083450,2012/12,24543359,6357625,49050552,15671535,62774905,267,7.63,4.67,1.3,0.79,4160
(주)글로벌스탠다드테크놀로지,083450,2013/12,29141397,5565190,57053266,17883380,78917554,306,10.45,7.09,1.41,0.96,5410
(주)글로벌스탠다드테크놀로지,083450,2014/12,34556666,6124924,63317853,17693459,85992839,361,10.41,6.66,1.48,0.95,5610
(주)글로벌스탠다드테크놀로지,083450,2015/12,37807338,4137315,60770711,11103032,80102292,392,20.54,12.46,1.68,1.02,5850
(주)글로벌스탠다드테크놀로지,083450,2016/12,41007282,3777666,78440684,25336853,81859588,435,16.59,11.53,1.21,0.84,5490
(주)글로벌스탠다드테크놀로지,083450,2017/12,54294204,15531667,88966307,21687828,154761834,584,9.58,3.82,1.94,0.77,12350
(주)글로벌스탠다드테크놀로지,083450,2018/12,60909774,7970165,87524011,14883193,115619452,605,15.63,5.13,1.73,0.57,4440
(주)글로벌스탠다드테크놀로지,083450,2019/12,78217104,22372165,120984040,30580877,150777009,594,5.75,2.26,1.13,0.44,10200
(주)금양,001570,2010/12,10195671,1476420,104994772,62922439,90724087,77,21.48,12.37,0.78,0.45,685
(주)금양,001570,2011/12,11875293,2681444,124086392,81062141,100918699,75,20.83,9.29,1.2,0.54,805
(주)금양,001570,2012/12,14112639,3872282,127197484,81935888,108275608,79,21.11,9.84,1.51,0.71,1060
(주)금양,001570,2013/12,14273732,1768769,142485295,97062605,132045280,85,36.55,22.87,1.26,0.79,1145
(주)금양,001570,2014/12,15332629,3467457,145135554,98653967,137946044,102,23.72,14.03,1.53,0.9,1350
(주)금양,001570,2015/12,15554153,2732015,157467543,110764433,152450369,101,35.42,20.78,1.85,1.09,1870
(주)금양,001570,2016/12,-10320981,-30695930,174953809,152714672,161001876,114,0,0,8.81,3.01,2985
(주)금양,001570,2017/12,-9731146,2682909,167120998,135869024,150809075,109,355.25,244.6,4.17,2.87,2480
(주)금양,001570,2018/12,6221260,20857124,155507052,106319214,151676398,104,8.02,5.56,2.8,1.94,2335
