회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),계속영업이익(손실)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유형자산(*)(IFRS연결)(천원)
(주)국동,005320,2019/12,223077183,133723726,-4523376,-4523376,89543258,33086550
(주)국보,001140,2010/12,118744324,96639836,914491,914491,36926913,39093686
(주)국보,001140,2011/12,130636214,98869465,-37903,-37903,41337436,37874882
(주)국보,001140,2012/12,122343037,98494841,-874559,-874559,39130945,38720706
(주)국보,001140,2013/12,117073443,98315386,-3846673,-3846673,37418409,42306021
(주)국보,001140,2014/12,97520169,91005502,-6999514,-7545611,31669967,41286099
(주)국보,001140,2015/12,91618545,83085438,-4043773,-4522817,26759792,40424444
(주)국보,001140,2016/12,87333326,81308887,-4187272,-4187272,26046898,39656965
(주)국보,001140,2017/12,78255522,73270170,-2889794,-2889794,18529522,39367793
(주)국보,001140,2018/12,71549828,48188113,-3999572,-3999572,11759027,16528936
(주)국보,001140,2019/12,89087334,115356448,-6676274,-6676274,70457619,11466461
(주)국보디자인,066620,2010/12,117346477,78614659,5511506,5511506,54786321,1401017
(주)국보디자인,066620,2011/12,130689686,80200900,6055732,6055732,59455203,1463106
(주)국보디자인,066620,2012/12,119402993,92877548,8281324,8281324,74341481,2235492
(주)국보디자인,066620,2013/12,163518536,127902185,10935895,10935895,102871707,2192604
(주)국보디자인,066620,2014/12,176373907,132011877,10942079,10942079,106963249,2596797
(주)국보디자인,066620,2015/12,192608497,141089858,10768050,10768050,107093318,6944107
(주)국보디자인,066620,2016/12,201410031,158452485,10738135,10738135,128985094,7447948
(주)국보디자인,066620,2017/12,270658405,164381715,13340935,13340935,135628503,7534909
(주)국보디자인,066620,2018/12,254259835,175036784,13872876,13872876,142346121,7133198
(주)국보디자인,066620,2019/12,269005976,222514980,15942956,15942956,194818591,8402801
(주)국순당,043650,2010/12,116933694,200862986,15460732,15460732,95013980,86062054
(주)국순당,043650,2011/12,127686247,199135153,5264054,5264054,82405755,84687109
(주)국순당,043650,2012/12,118697826,209729554,6185532,6185532,87400525,82475314
(주)국순당,043650,2013/12,99173525,218115221,5742772,5742772,100545624,79653462
(주)국순당,043650,2014/12,91863604,217479839,3463226,3463226,99291581,72019399
(주)국순당,043650,2015/12,77443124,216587928,-3529405,-3529405,97221146,69161477
(주)국순당,043650,2016/12,69701266,213004831,-2760688,-2760688,85261001,64894851
(주)국순당,043650,2017/12,62761236,242199755,9687855,9687855,86651908,58039640
(주)국순당,043650,2018/12,61496072,238619493,-2977369,-2977369,72906719,66740222
(주)국순당,043650,2019/12,102095769,252484287,-8269903,-8269903,78834555,78685882
(주)국영지앤엠,006050,2010/12,,,,,,
(주)국영지앤엠,006050,2011/12,,,,,,
(주)국영지앤엠,006050,2012/12,,,,,,
(주)국영지앤엠,006050,2013/12,,,,,,
(주)국영지앤엠,006050,2014/12,,,,,,
(주)국영지앤엠,006050,2015/12,,,,,,
(주)국영지앤엠,006050,2016/12,,,,,,
(주)국영지앤엠,006050,2017/12,,,,,,
(주)국영지앤엠,006050,2018/12,,,,,,
(주)국영지앤엠,006050,2019/12,,,,,,
(주)국전약품,307750,2018/12,,,,,,
(주)국전약품,307750,2019/12,,,,,,
(주)그래디언트,035080,2010/12,448995193,538992671,-7379714,-7379714,429633574,33761270
(주)그래디언트,035080,2011/12,428571939,777653618,-12292479,-12292479,278334197,43073285
(주)그래디언트,035080,2012/12,454225001,739985481,12756395,12756395,240486033,51883877
(주)그래디언트,035080,2013/12,2930521926,1598503940,23780984,23780984,979087606,59554095
(주)그래디언트,035080,2014/12,3135027346,1920350951,31456346,39203996,1142871354,58029509
(주)그래디언트,035080,2015/12,3536848758,2106702049,42995247,42995247,1337838696,56944366
(주)그래디언트,035080,2016/12,3845761388,2073537018,-39011241,-39011241,1415600914,57343683
(주)그래디언트,035080,2017/12,3541486629,1804533355,-63634928,-63634928,1229878565,58978788
(주)그래디언트,035080,2018/12,3440906300,1809664488,-4194664,-4194664,1261972833,66689968
(주)그래디언트,035080,2019/12,3412333826,1780051911,6507368,6507368,1206801338,134794282
(주)그리티,204020,2010/12,,,,,,
(주)그리티,204020,2011/12,,,,,,
(주)그리티,204020,2012/12,,,,,,
(주)그리티,204020,2013/12,,,,,,
(주)그리티,204020,2014/12,99923756,51545496,7132762,7132762,46362837,776393
(주)그리티,204020,2015/12,102486038,55745710,5888698,5888698,49989428,875610
(주)그리티,204020,2016/12,105600459,64735243,3293317,3293317,56890820,1534703
(주)그리티,204020,2017/12,125799821,73262908,7716468,7716468,64782903,1281263
(주)그리티,204020,2018/12,119259702,95755030,4810592,4810592,89112620,871796
(주)그리티,204020,2019/12,123079831,92151596,1563323,1563323,82603832,2969620
(주)그린플러스,186230,2010/12,,,,,,
(주)그린플러스,186230,2011/12,,,,,,
(주)그린플러스,186230,2012/12,,,,,,
(주)그린플러스,186230,2013/12,,,,,,
(주)그린플러스,186230,2014/12,,,,,,
(주)그린플러스,186230,2015/12,,,,,,
(주)그린플러스,186230,2016/12,,,,,,
(주)그린플러스,186230,2017/12,,,,,,
(주)그린플러스,186230,2018/12,46357455,63717254,2269801,2269801,28102212,32688921
(주)그린플러스,186230,2019/12,48831866,72321985,2533086,2533086,38480019,32154120
(주)극동자동화,272420,2014/12,,,,,,
(주)극동자동화,272420,2015/12,,,,,,
(주)극동자동화,272420,2016/12,,,,,,
(주)극동자동화,272420,2017/12,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2010/12,46413211,37146097,6767386,6767386,24520643,5854461
(주)글로벌스탠다드테크놀로지,083450,2011/12,41504144,52575255,3521902,3521902,33914648,14216552
(주)글로벌스탠다드테크놀로지,083450,2012/12,64812103,53824618,7003711,7003711,31615500,17288952
(주)글로벌스탠다드테크놀로지,083450,2013/12,80982977,62626777,5925826,5925826,37636405,19295210
(주)글로벌스탠다드테크놀로지,083450,2014/12,89122994,69972237,7880919,7880919,42966221,19325095
(주)글로벌스탠다드테크놀로지,083450,2015/12,84422579,69691968,5703892,5703892,35391249,23552630
(주)글로벌스탠다드테크놀로지,083450,2016/12,90819412,89405841,4644376,4644376,53825575,26226965
(주)글로벌스탠다드테크놀로지,083450,2017/12,162835484,102400669,15756344,15756344,57916418,34287696
(주)글로벌스탠다드테크놀로지,083450,2018/12,129850197,105027408,10303468,10303468,54651818,38601941
(주)글로벌스탠다드테크놀로지,083450,2019/12,168231754,136751562,17968416,17968416,88978443,38458654
(주)금양,001570,2010/12,102718517,109120107,530149,530149,63705981,30847465
(주)금양,001570,2011/12,109810009,130817841,2964115,2964115,73356949,42139919
(주)금양,001570,2012/12,122905331,127557393,3717420,3717420,69850864,42998812
(주)금양,001570,2013/12,156304448,147115126,719232,719232,90828722,42071460
(주)금양,001570,2014/12,158550531,160244911,-111826,-111826,111767170,37202354
(주)금양,001570,2015/12,158999533,165405931,14474633,14474633,116881516,37772375
(주)금양,001570,2016/12,168681746,178901902,-20526295,-20526295,92604838,50960603
(주)금양,001570,2017/12,180373683,196084032,18645438,18645438,130477254,49447446
(주)금양,001570,2018/12,205441375,204777156,20253300,20253300,129420730,48579379
(주)금양,001570,2019/12,172723864,224222540,-10903987,-10903987,130285368,56212957
(주)금오하이텍,165270,2010/12,,,,,,
(주)금오하이텍,165270,2011/12,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,
(주)금호에이치티,214330,2010/12,,,,,,
(주)금호에이치티,214330,2011/12,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,
(주)금호에이치티,214330,2013/12,124006030,90563582,7171940,7171940,64093826,24524791
(주)금호에이치티,214330,2014/12,179174058,110805833,13452116,13452116,79326289,29714589
(주)금호에이치티,214330,2015/12,203071984,123875646,14971109,14971109,86522457,35130436
(주)금호에이치티,214330,2016/12,208574892,156606980,8354070,8354070,90849794,61937855
(주)금호에이치티,214330,2017/12,179707629,150164495,4933421,4933421,88316450,55754669
(주)금호에이치티,214330,2018/12,209260006,238380056,7792877,7792877,155547300,52872799
(주)금호에이치티,214330,2019/12,251095062,322078193,-75223,-75223,204929138,55766044
(주)금화피에스시,036190,2010/12,,,,,,
(주)금화피에스시,036190,2011/12,,,,,,
(주)금화피에스시,036190,2012/12,,,,,,
(주)금화피에스시,036190,2013/12,166122419,142932108,22786047,22786047,89606593,15533041
(주)금화피에스시,036190,2014/12,189631759,158057524,21397903,21397903,92403274,19289309
(주)금화피에스시,036190,2015/12,235969690,189001800,22676558,22676558,121277555,24594245
(주)금화피에스시,036190,2016/12,235018376,215036137,23917682,23917682,144728651,26614096
(주)금화피에스시,036190,2017/12,205781841,231639148,20153925,20153925,158082025,25379886
(주)금화피에스시,036190,2018/12,233326733,262516457,39649709,39649709,178015924,25554351
(주)금화피에스시,036190,2019/12,209435314,281692946,27677441,27677441,184009183,23969775
(주)기가레인,049080,2010/12,,,,,,
(주)기가레인,049080,2013/12,94791934,122523850,10828194,10828194,52670777,50711755
(주)기가레인,049080,2014/12,95718992,131923500,7764423,7764423,42916021,66351475
(주)기가레인,049080,2015/12,61576391,151757532,-13369109,-13369109,45758661,72467615
(주)기가레인,049080,2016/12,75445071,155732003,-10347329,-10347329,46144283,72641336
(주)기가레인,049080,2017/12,100131227,181628353,-920801,1839181,72343064,66976190
(주)기가레인,049080,2018/12,124772205,179113947,-21635992,-21635992,97225166,57511394
(주)기가레인,049080,2019/12,72769411,117798198,-46059977,-46059977,60133834,47049665
(주)기산텔레콤,035460,2010/12,103705410,96782609,2751330,2751330,65007409,14416968
(주)기산텔레콤,035460,2011/12,65679195,86259438,-12092371,-12092371,55476277,13715434
(주)기산텔레콤,035460,2012/12,74315907,73234520,-1882261,-1882261,55620433,2510457
(주)기산텔레콤,035460,2013/12,79463728,78811114,3928729,3928729,63696575,2038242
(주)기산텔레콤,035460,2014/12,74512326,78052777,2744606,2744606,64834230,2260344
(주)기산텔레콤,035460,2015/12,79710503,76012528,1701580,1701580,64461290,2004855
(주)기산텔레콤,035460,2016/12,59172319,74209973,-2639743,-2639743,62942880,2276642
(주)기산텔레콤,035460,2017/12,63467585,70137339,-5538516,-5538516,58352347,2125925
(주)기산텔레콤,035460,2018/12,56445716,56180491,-3327575,-3327575,46536756,1812418
(주)기산텔레콤,035460,2019/12,67054955,66789756,3498486,3498486,49053647,9337828
(주)까뮤이앤씨,013700,2010/12,,,,,,
(주)까뮤이앤씨,013700,2011/12,,,,,,
(주)까뮤이앤씨,013700,2012/12,,,,,,
(주)까뮤이앤씨,013700,2013/12,,,,,,
(주)까뮤이앤씨,013700,2014/12,,,,,,
(주)까뮤이앤씨,013700,2015/12,,,,,,
(주)까뮤이앤씨,013700,2016/12,,,,,,
(주)까뮤이앤씨,013700,2017/12,,,,,,
(주)까뮤이앤씨,013700,2018/12,,,,,,
(주)까뮤이앤씨,013700,2019/12,,,,,,
(주)까스텔바작,308100,2016/12,33625854,63783889,-1636973,-1636973,43259469,3115922
(주)까스텔바작,308100,2017/12,84152107,64903846,6356092,6356092,47961328,2424475
(주)까스텔바작,308100,2018/12,92346623,79266755,11214626,11214626,62872975,2197360
(주)까스텔바작,308100,2019/12,81358617,89005071,6869624,6869624,66201004,2533416
(주)나노,187790,2014/12,,,,,,
(주)나노,187790,2015/12,29901810,99495652,-8990586,-8990586,49781287,43868580
(주)나노,187790,2016/12,48175171,83440884,-24388859,-24388859,34297077,46777390
(주)나노,187790,2017/12,73089292,91574665,89291,89291,42822418,45960776
(주)나노,187790,2018/12,81942719,108261295,-467314,-467314,51117840,49638038
(주)나노,187790,2019/12,73694955,116141232,-298564,-298564,49148522,48390227
(주)나노브릭,286750,2015/12,,,,,,
(주)나노브릭,286750,2016/12,,,,,,
(주)나노브릭,286750,2017/12,5983442,18335455,-3770569,-4259419,2384323,11377870
(주)나노브릭,286750,2018/12,7186469,18088485,859279,859279,4798233,12872741
(주)나노브릭,286750,2019/12,7775408,24551526,-780552,-758997,11714243,12077543
(주)나노신소재,121600,2010/12,27820898,49752018,6995297,6995297,28434254,19243565
(주)나노신소재,121600,2011/12,33480756,73056413,4687969,4687969,47025271,22355631
(주)나노신소재,121600,2012/12,23644347,68351781,-1446732,-1446732,42125797,21530653
(주)나노신소재,121600,2013/12,27009014,67523690,1166791,1166791,42799213,19604281
(주)나노신소재,121600,2014/12,27926752,71678554,3793548,3793548,48906282,18544568
(주)나노신소재,121600,2015/12,43140425,83449448,7655911,7655911,60962500,19412017
(주)나노신소재,121600,2016/12,41111800,84239207,5940058,5940058,62485580,18618771
(주)나노신소재,121600,2017/12,45568866,88963512,6827889,6827889,61681313,19968760
(주)나노신소재,121600,2018/12,52249960,98480424,7671621,7671621,70792401,20957813
(주)나노신소재,121600,2019/12,48892961,101893569,5801286,5801286,74512856,20329606
(주)나노엔텍,039860,2010/12,15154917,37497459,-6591840,-6591840,17321123,9188758
(주)나노엔텍,039860,2011/12,13153879,49649382,-12202620,-12202620,36625845,9849587
(주)나노엔텍,039860,2012/12,13435035,44437103,-5883367,-5883367,26183933,13068081
(주)나노엔텍,039860,2013/12,19084457,44803627,-1236713,-1236713,25013045,12620815
(주)나노엔텍,039860,2014/12,19498657,43261142,-2464001,-2464001,23133792,11931694
(주)나노엔텍,039860,2015/12,24839316,52687009,-7471283,-7471283,25151814,14781567
(주)나노엔텍,039860,2016/12,22205895,45707894,-14798956,-14798956,21923466,15445575
(주)나노엔텍,039860,2017/12,23809593,42369896,-2072184,-2072184,22636243,14107995
(주)나노엔텍,039860,2018/12,25796821,42161682,3308228,3308228,23339161,13404997
(주)나노엔텍,039860,2019/12,26255836,46639328,5749945,5749945,27247058,12778108
(주)나노트로닉스,010670,2010/12,20331036,45411614,-6104505,-6104505,30244138,1231459
(주)나노트로닉스,010670,2011/12,17113850,48556005,-1700903,-1700903,36085692,778642
(주)나노트로닉스,010670,2012/12,19429585,51585217,-3183343,-3183343,36093307,428383
(주)나래나노텍,137080,2010/12,,,,,,
(주)나래나노텍,137080,2011/12,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,
(주)나래나노텍,137080,2017/12,,,,,,
(주)나래나노텍,137080,2018/12,,,,,,
(주)나래나노텍,137080,2019/12,,,,,,
(주)나무가,190510,2010/12,,,,,,
(주)나무가,190510,2011/12,,,,,,
(주)나무가,190510,2012/12,85497557,64133581,1139134,1139134,50398294,11029403
(주)나무가,190510,2013/12,219315611,91254175,2143315,2143315,70980559,17746211
(주)나무가,190510,2014/12,218330936,135551568,1821999,1821999,95602918,37380186
(주)나무가,190510,2015/12,403847036,203857810,8484512,8484512,153817851,47788308
(주)나무가,190510,2016/12,292613003,195912474,-4188413,-4188413,134434932,58925424
(주)나무가,190510,2017/12,257564977,142414320,-40918809,-40918809,83286111,55256149
(주)나무가,190510,2018/12,312824892,118767661,3585210,3585210,66783642,49416321
(주)나무가,190510,2019/12,362063863,194518538,-585939,761993,113544554,76695432
(주)나스미디어,089600,2010/12,,,,,,
(주)나스미디어,089600,2011/12,,,,,,
(주)나스미디어,089600,2012/12,,,,,,
(주)나스미디어,089600,2013/12,,,,,,
(주)나스미디어,089600,2014/12,,,,,,
(주)나스미디어,089600,2015/12,,,,,,
(주)나스미디어,089600,2016/12,69943009,263925022,11972406,11972406,188150770,12068625
(주)나스미디어,089600,2017/12,120275391,315966980,26676052,26676052,241307138,11734663
(주)나스미디어,089600,2018/12,106607030,303112420,20596334,20596334,229307714,11954433
(주)나스미디어,089600,2019/12,117006838,356236026,22484088,22484088,280030917,11164505
(주)나이벡,138610,2010/12,,,,,,
(주)나이벡,138610,2011/12,,,,,,
(주)나이벡,138610,2012/12,,,,,,
(주)나이벡,138610,2013/12,,,,,,
(주)나이벡,138610,2014/12,,,,,,
(주)나이벡,138610,2015/12,,,,,,
(주)나이벡,138610,2016/12,,,,,,
(주)나이벡,138610,2017/12,,,,,,
(주)나이벡,138610,2018/12,,,,,,
(주)나이벡,138610,2019/12,,,,,,
(주)나이스디앤비,130580,2010/12,,,,,,
(주)나이스디앤비,130580,2011/12,,,,,,
(주)나이스디앤비,130580,2012/12,,,,,,
(주)나이스디앤비,130580,2013/12,,,,,,
(주)나이스디앤비,130580,2014/12,,,,,,
(주)나이스디앤비,130580,2015/12,25675101,37168676,4366625,4366625,29639861,696967
(주)나이스디앤비,130580,2016/12,33964917,40466208,5728563,5728563,30111363,966117
(주)나이스디앤비,130580,2017/12,42282947,46928148,6414092,6414092,28885312,1106439
(주)나이스디앤비,130580,2018/12,52040929,56660361,9299592,9299592,36486729,1108515
(주)나이스디앤비,130580,2019/12,77330430,78675556,11280367,11280367,53601462,5060672
(주)나이스홀딩스,034310,2010/12,101591581,416201935,26607159,10812195,110630843,51107098
(주)나이스홀딩스,034310,2011/12,194810015,427573951,33822237,33822237,98794232,63443220
(주)나이스홀딩스,034310,2012/12,211902144,496053949,44822114,44882758,97958185,71147429
(주)나이스홀딩스,034310,2013/12,754166289,865450175,63730747,62806974,412216064,188455218
(주)나이스홀딩스,034310,2014/12,936827214,1191004551,53713407,55092480,563473990,329305795
(주)나이스홀딩스,034310,2015/12,1090840202,1242453840,62915097,62112334,585369240,264903790
(주)나이스홀딩스,034310,2016/12,1346411434,1408253173,90779251,90779251,796885000,249546764
