회사명,거래소코드,회계년도,재고자산(*)(IFRS연결),매입채무(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),매출액(수익)(*)(IFRS연결),이자비용(IFRS연결),유형자산(*)(IFRS연결),자본(*)(IFRS연결),당기순이익(손실)(IFRS연결),연구개발비(IFRS연결)
(주)광명전기,017040,2019/12,7915758,11445805,20495932,131864294,368503,26207863,105398860,7118200,0
(주)광무,029480,2011/12,11126987,2896522,8460656,51755052,4492739,18150942,37831616,-50127229,0
(주)광무,029480,2012/12,7606817,3451446,-5808549,41178683,2148753,12485607,29507217,-10689029,0
(주)광무,029480,2013/12,5105102,6942208,-971186,20534276,1696638,11030800,8786699,-28721377,0
(주)광무,029480,2014/12,,,,,,,,,
(주)광무,029480,2015/12,,,,,,,,,
(주)광무,029480,2016/12,,,,,,,,,
(주)광무,029480,2017/12,,,,,,,,,
(주)광무,029480,2018/12,571473,4677581,-1324743,23074941,418814,8423811,10729216,-5120760,0
(주)광무,029480,2019/12,505706,4822290,-2435580,36483979,1037639,3934491,22844122,-6421201,0
(주)광주신세계,037710,2011/12,,,,,,,,,
(주)광주신세계,037710,2012/12,,,,,,,,,
(주)광주신세계,037710,2013/12,,,,,,,,,
(주)광주신세계,037710,2014/12,,,,,,,,,
(주)광주신세계,037710,2015/12,,,,,,,,,
(주)광주신세계,037710,2016/12,,,,,,,,,
(주)광주신세계,037710,2017/12,,,,,,,,,
(주)광주신세계,037710,2018/12,,,,,,,,,
(주)광주신세계,037710,2019/12,,,,,,,,,
(주)구영테크,053270,2011/12,15288601,16472298,1574250,147832315,5373560,79063199,36633264,-647883,0
(주)구영테크,053270,2012/12,18805001,17049710,11791408,155788988,5794495,83304389,36686891,1633009,0
(주)구영테크,053270,2013/12,17835115,15687991,11048296,172747316,5393133,82458455,39023837,2179847,0
(주)구영테크,053270,2014/12,21780928,14490199,3399363,170528694,3944686,85581135,52212920,2236588,0
(주)구영테크,053270,2015/12,19812030,15341928,17308908,172083049,3112676,90370617,56401223,4158785,0
(주)구영테크,053270,2016/12,19802569,17062202,19282164,148301597,2622375,97159369,57780291,2542450,0
(주)구영테크,053270,2017/12,20106730,12713646,5515131,149833357,2401216,108247080,55811041,1357296,0
(주)구영테크,053270,2018/12,31595113,17759576,3263344,195238339,3651961,131119419,68827896,5920905,0
(주)구영테크,053270,2019/12,34405094,24047776,7656129,230853336,3945636,123266501,71704257,3387486,0
(주)국동,005320,2011/12,17915375,7004176,-963482,154293577,2293961,26139127,5829570,-7212195,0
(주)국동,005320,2012/12,16279648,11745693,4976107,138172746,1986850,23884364,9422729,5142066,0
(주)국동,005320,2013/12,22892835,11443259,-2405589,147860227,1517869,22012275,15412210,4009323,0
(주)국동,005320,2014/12,22684183,6514361,-12910,186086561,1907730,25733379,28639367,8898694,0
(주)국동,005320,2015/12,27935227,8483606,3908416,170296068,2122786,27576036,31226110,5235608,0
(주)국동,005320,2016/12,31975546,11310843,747703,197368723,2011605,38648210,51725723,6208749,0
(주)국동,005320,2017/12,31470800,0,-6827943,191602989,2571982,34391285,42630725,-8967738,0
(주)국동,005320,2018/12,32699651,0,-3944667,219550054,2276187,34742472,48475045,2111761,0
(주)국동,005320,2019/12,32361904,0,3901005,223077183,2389226,33086550,65481226,-4523376,0
(주)국보,001140,2011/12,675022,27065174,3249944,130636214,2307255,37874882,34466553,-37903,0
(주)국보,001140,2012/12,743450,20461549,-3613866,122343037,2139837,38720706,33793391,-874559,0
(주)국보,001140,2013/12,748235,19858641,2809735,117073443,2038874,42306021,29768264,-3846673,0
(주)국보,001140,2014/12,665254,15090607,-238084,97520169,1832984,41286099,22620239,-6999514,0
(주)국보,001140,2015/12,413181,12891236,-837022,91618545,1587301,40424444,18409444,-4043773,0
(주)국보,001140,2016/12,376717,16397529,507314,87333326,1467033,39656965,15275562,-4187272,0
(주)국보,001140,2017/12,405427,15294608,-3103505,78255522,1478737,39367793,17848563,-2889794,0
(주)국보,001140,2018/12,354646,9603578,-6078157,71549828,1313254,16528936,13412206,-3999572,0
(주)국보,001140,2019/12,43435168,11841043,-9899692,89087334,2767538,11466461,28604010,-6676274,0
(주)국보디자인,066620,2011/12,0,3283186,15461768,130689686,35995,1463106,48143562,6055732,0
(주)국보디자인,066620,2012/12,0,4715896,15200794,119402993,5242,2235492,57564527,8281324,0
(주)국보디자인,066620,2013/12,0,12879322,20298063,163518536,7642,2192604,65598063,10935895,645834
(주)국보디자인,066620,2014/12,0,12724468,13115955,176373907,6962,2596797,74350888,10942079,801695
(주)국보디자인,066620,2015/12,0,11075367,12342482,192608497,6850,6944107,83307386,10768050,814903
(주)국보디자인,066620,2016/12,0,17103591,12706335,201410031,1629,7447948,86928845,10738135,707544
(주)국보디자인,066620,2017/12,0,15690035,17688040,270658405,6551,7534909,99283826,13340935,0
(주)국보디자인,066620,2018/12,0,14504533,2672078,254259835,43076,7133198,108600438,13872876,0
(주)국보디자인,066620,2019/12,0,23287340,5879030,269005976,19514,8402801,123363884,15942956,0
(주)국순당,043650,2011/12,16285781,2886581,7678883,127686247,31961,84687109,178114387,5264054,770283
(주)국순당,043650,2012/12,16139074,2428304,7480415,118697826,32722,82475314,191625826,6185532,869067
(주)국순당,043650,2013/12,16182543,2487835,4097835,99173525,156475,79653462,194567775,5742772,793486
(주)국순당,043650,2014/12,15332903,2057948,2930587,91863604,118046,72019399,196810690,3463226,731621
(주)국순당,043650,2015/12,14869710,2242995,-9008894,77443124,24482,69161477,198167277,-3529405,803665
(주)국순당,043650,2016/12,14890028,1884112,141542,69701266,19825,64894851,194018641,-2760688,833123
(주)국순당,043650,2017/12,14274110,1820720,-2421354,62761236,347165,58039640,221539252,9687855,835163
(주)국순당,043650,2018/12,14888891,1424251,-5633688,61496072,381389,66740222,215679919,-2977369,801544
(주)국순당,043650,2019/12,16017909,3003336,-4311503,102095769,1381287,78685882,204958649,-8269903,842545
(주)국영지앤엠,006050,2011/12,,,,,,,,,
(주)국영지앤엠,006050,2012/12,,,,,,,,,
(주)국영지앤엠,006050,2013/12,,,,,,,,,
(주)국영지앤엠,006050,2014/12,,,,,,,,,
(주)국영지앤엠,006050,2015/12,,,,,,,,,
(주)국영지앤엠,006050,2016/12,,,,,,,,,
(주)국영지앤엠,006050,2017/12,,,,,,,,,
(주)국영지앤엠,006050,2018/12,,,,,,,,,
(주)국영지앤엠,006050,2019/12,,,,,,,,,
(주)국전약품,307750,2018/12,,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,,
(주)그래디언트,035080,2011/12,40547172,20751590,30951834,428571939,372559,43073285,328872047,-12292479,1508580
(주)그래디언트,035080,2012/12,34742521,22192792,-36922160,454225001,10192172,51883877,396658401,12756395,1412163
(주)그래디언트,035080,2013/12,68307862,438000293,79408763,2930521926,6369409,59554095,751939530,23780984,1408300
(주)그래디언트,035080,2014/12,80245551,600061090,231909338,3135027346,3444607,58029509,900343355,31456346,1756593
(주)그래디언트,035080,2015/12,138382962,748134634,-17283547,3536848758,2479657,56944366,903808796,42995247,1713498
(주)그래디언트,035080,2016/12,117903146,821075523,115110645,3845761388,3801339,57343683,840330799,-39011241,2151806
(주)그래디언트,035080,2017/12,137969792,598549556,185478374,3541486629,2236223,58978788,742316982,-63634928,3461033
(주)그래디언트,035080,2018/12,166911756,576919070,89690570,3440906300,2365245,66689968,714481098,-4194664,4408650
(주)그래디언트,035080,2019/12,85519268,568649165,136435672,3412333826,4459859,134794282,669586510,6507368,5441067
(주)그리티,204020,2011/12,,,,,,,,,
(주)그리티,204020,2012/12,,,,,,,,,
(주)그리티,204020,2013/12,,,,,,,,,
(주)그리티,204020,2014/12,18075223,2689052,5059215,99923756,189461,776393,40936869,7132762,1448030
(주)그리티,204020,2015/12,20461028,2840636,6091954,102486038,138761,875610,45516181,5888698,1615952
(주)그리티,204020,2016/12,25215511,5238802,852547,105600459,165562,1534703,49389241,3293317,1704969
(주)그리티,204020,2017/12,37009863,4085087,-5526832,125799821,246741,1281263,56069599,7716468,1991869
(주)그리티,204020,2018/12,40441857,5754631,5431995,119259702,274868,871796,74460588,4810592,2227685
(주)그리티,204020,2019/12,42201748,5732363,-1686901,123079831,588632,2969620,74181103,1563323,2163227
(주)그린플러스,186230,2011/12,,,,,,,,,
(주)그린플러스,186230,2012/12,,,,,,,,,
(주)그린플러스,186230,2013/12,,,,,,,,,
(주)그린플러스,186230,2014/12,,,,,,,,,
(주)그린플러스,186230,2015/12,,,,,,,,,
(주)그린플러스,186230,2016/12,,,,,,,,,
(주)그린플러스,186230,2017/12,,,,,,,,,
(주)그린플러스,186230,2018/12,6294971,2163180,-3235041,46357455,1710087,32688921,23995551,2269801,355987
(주)그린플러스,186230,2019/12,6019316,1271911,-2089558,48831866,1673740,32154120,37391337,2533086,354776
(주)극동자동화,272420,2014/12,,,,,,,,,
(주)극동자동화,272420,2015/12,,,,,,,,,
(주)극동자동화,272420,2016/12,,,,,,,,,
(주)극동자동화,272420,2017/12,,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,14561368,4338890,4492432,41504144,200715,14216552,27594673,3521902,63599
(주)글로벌스탠다드테크놀로지,083450,2012/12,17354428,5277526,4001355,64812103,319062,17288952,36008304,7003711,125475
(주)글로벌스탠다드테크놀로지,083450,2013/12,17043649,4589334,1561871,80982977,163137,19295210,42629997,5925826,376200
(주)글로벌스탠다드테크놀로지,083450,2014/12,13254999,3102476,12091380,89122994,142780,19325095,50846053,7880919,252397
(주)글로벌스탠다드테크놀로지,083450,2015/12,9698920,2506331,6748971,84422579,99731,23552630,56675666,5703892,4200500
(주)글로벌스탠다드테크놀로지,083450,2016/12,23047266,13105932,158727,90819412,77128,26226965,60779819,4644376,3984546
(주)글로벌스탠다드테크놀로지,083450,2017/12,22852794,7195459,17990434,162835484,104819,34287696,78275559,15756344,4940700
(주)글로벌스탠다드테크놀로지,083450,2018/12,18514976,5676963,2345516,129850197,87752,38601941,85807825,10303468,9090657
(주)글로벌스탠다드테크놀로지,083450,2019/12,21844307,9480603,19307761,168231754,179031,38458654,103310701,17968416,11914761
(주)금양,001570,2011/12,14236426,9611729,-688415,109810009,3474172,42139919,45175687,2964115,0
(주)금양,001570,2012/12,13739318,3926125,3603001,122905331,3945628,42998812,45542580,3717420,0
(주)금양,001570,2013/12,20839381,5741119,-16906920,156304448,3499004,42071460,45554255,719232,0
(주)금양,001570,2014/12,25271205,8947725,34150831,158550531,3403006,37202354,44489985,-111826,0
(주)금양,001570,2015/12,21613668,12758216,7307038,158999533,2723529,37772375,57953744,14474633,0
(주)금양,001570,2016/12,19103181,6438681,8032406,168681746,3724376,50960603,34480745,-20526295,1179679
(주)금양,001570,2017/12,22603043,10692226,-22124138,180373683,3683095,49447446,57595446,18645438,1270946
(주)금양,001570,2018/12,24409366,11325477,17366463,205441375,3633805,48579379,79456336,20253300,1784753
(주)금양,001570,2019/12,27024408,7452849,-599179,172723864,3646078,56212957,68287064,-10903987,1657038
(주)금오하이텍,165270,2011/12,,,,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,,,,
(주)금호에이치티,214330,2011/12,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,
(주)금호에이치티,214330,2013/12,21915180,13272408,8289430,124006030,425564,24524791,47630734,7171940,0
(주)금호에이치티,214330,2014/12,25981334,9129495,-5732102,179174058,855851,29714589,63008983,13452116,1641507
(주)금호에이치티,214330,2015/12,28696569,6701119,9868864,203071984,990738,35130436,81388280,14971109,2897625
(주)금호에이치티,214330,2016/12,30299760,15487400,23467650,208574892,1235244,61937855,86282030,8354070,597537
(주)금호에이치티,214330,2017/12,31489881,14597412,14172411,179707629,1147411,55754669,90754420,4933421,626592
(주)금호에이치티,214330,2018/12,49440535,28049547,1469654,209260006,2868262,52872799,124851870,7792877,664412
(주)금호에이치티,214330,2019/12,48755715,28762189,7214831,251095062,11721134,55766044,172630689,-75223,735081
(주)금화피에스시,036190,2011/12,,,,,,,,,
(주)금화피에스시,036190,2012/12,,,,,,,,,
(주)금화피에스시,036190,2013/12,211891,1298479,9648006,166122419,5599,15533041,117616926,22786047,0
(주)금화피에스시,036190,2014/12,650775,3797811,9016891,189631759,16457,19289309,133525938,21397903,0
(주)금화피에스시,036190,2015/12,572369,6898513,24673698,235969690,10491,24594245,149051009,22676558,0
(주)금화피에스시,036190,2016/12,832281,3780477,32246922,235018376,55896,26614096,168709929,23917682,128850
(주)금화피에스시,036190,2017/12,1035746,2645224,46527259,205781841,62772,25379886,184227358,20153925,54223
(주)금화피에스시,036190,2018/12,1139754,2803078,22300740,233326733,95873,25554351,220727038,39649709,4629
(주)금화피에스시,036190,2019/12,1217558,2789668,22975767,209435314,122479,23969775,239409631,27677441,0
(주)기가레인,049080,2013/12,10704669,6817425,9920029,94791934,2265353,50711755,62386212,10828194,0
(주)기가레인,049080,2014/12,11467784,2330559,13827169,95718992,1198208,66351475,75572002,7764423,0
(주)기가레인,049080,2015/12,8173832,3343295,-1508026,61576391,1367603,72467615,65744609,-13369109,0
(주)기가레인,049080,2016/12,7789794,9746198,-1748284,75445071,2201101,72641336,57597489,-10347329,0
(주)기가레인,049080,2017/12,24300940,8641414,-3057024,100131227,2664864,66976190,88669121,-920801,14834
(주)기가레인,049080,2018/12,37262134,17417283,-9812084,124772205,3528219,57511394,68560115,-21635992,80588
(주)기가레인,049080,2019/12,17628230,7445667,8012780,72769411,3660524,47049665,28064616,-46059977,317437
(주)기산텔레콤,035460,2011/12,18767251,12252384,-3853879,65679195,2778501,13715434,33888631,-12092371,4635742
(주)기산텔레콤,035460,2012/12,13259612,6101795,12442975,74315907,2424746,2510457,31516647,-1882261,3037124
(주)기산텔레콤,035460,2013/12,15151600,16168788,-1989067,79463728,1025268,2038242,36517480,3928729,3145895
(주)기산텔레콤,035460,2014/12,22011486,15434710,-933212,74512326,691393,2260344,38506780,2744606,3403739
(주)기산텔레콤,035460,2015/12,18183749,13126493,9032265,79710503,585504,2004855,42259485,1701580,3398280
(주)기산텔레콤,035460,2016/12,17338891,9167075,-2082377,59172319,499949,2276642,39870843,-2639743,3146742
(주)기산텔레콤,035460,2017/12,21211655,0,610439,63467585,507327,2125925,34992274,-5538516,3170865
(주)기산텔레콤,035460,2018/12,19445191,5733408,-4595324,56445716,530206,1812418,31640999,-3327575,3807279
(주)기산텔레콤,035460,2019/12,20148676,5234405,8214391,67054955,602749,9337828,34690964,3498486,3247047
(주)까뮤이앤씨,013700,2011/12,,,,,,,,,
(주)까뮤이앤씨,013700,2012/12,,,,,,,,,
(주)까뮤이앤씨,013700,2013/12,,,,,,,,,
(주)까뮤이앤씨,013700,2014/12,,,,,,,,,
(주)까뮤이앤씨,013700,2015/12,,,,,,,,,
(주)까뮤이앤씨,013700,2016/12,,,,,,,,,
(주)까뮤이앤씨,013700,2017/12,,,,,,,,,
(주)까뮤이앤씨,013700,2018/12,,,,,,,,,
(주)까뮤이앤씨,013700,2019/12,,,,,,,,,
(주)까스텔바작,308100,2016/12,31200838,2586900,-7138758,33625854,241566,3115922,45602231,-1636973,0
(주)까스텔바작,308100,2017/12,35031021,1346138,6435942,84152107,125451,2424475,51911343,6356092,0
(주)까스텔바작,308100,2018/12,34885151,5219516,10686925,92346623,0,2197360,62786697,11214626,0
(주)까스텔바작,308100,2019/12,37141130,1729345,2054323,81358617,41970,2533416,76678226,6869624,0
(주)나노,187790,2014/12,,,,,,,,,
(주)나노,187790,2015/12,19870176,11412694,-16345449,29901810,2088951,43868580,42659926,-8990586,326846
(주)나노,187790,2016/12,15952670,5612657,3413,48175171,2587615,46777390,34319308,-24388859,481911
(주)나노,187790,2017/12,20989648,6878542,-1534925,73089292,1724742,45960776,44902238,89291,348066
(주)나노,187790,2018/12,23400275,12861535,3779560,81942719,1801069,49638038,59465317,-467314,352308
(주)나노,187790,2019/12,21584379,6164411,3673949,73694955,1619670,48390227,62021912,-298564,197983
(주)나노브릭,286750,2015/12,,,,,,,,,
(주)나노브릭,286750,2016/12,,,,,,,,,
(주)나노브릭,286750,2017/12,1217079,0,-333628,5983442,1185272,11377870,734346,-3770569,420997
(주)나노브릭,286750,2018/12,1590907,5765,-416736,7186469,1139899,12872741,1524203,859279,602707
(주)나노브릭,286750,2019/12,1921947,254159,-1396590,7775408,447474,12077543,14149812,-780552,635023
(주)나노신소재,121600,2011/12,26824943,93469,-2097173,33480756,463366,22355631,58193875,4687969,1366961
(주)나노신소재,121600,2012/12,27117909,137496,1069341,23644347,301688,21530653,56592559,-1446732,1659876
(주)나노신소재,121600,2013/12,26850873,267583,2155752,27009014,323234,19604281,57860945,1166791,2464553
(주)나노신소재,121600,2014/12,31359550,141269,1147862,27926752,149230,18544568,61578369,3793548,2223617
(주)나노신소재,121600,2015/12,29013917,334142,11682309,43140425,104880,19412017,73885201,7655911,2680262
(주)나노신소재,121600,2016/12,29895861,175186,6589356,41111800,51434,18618771,77589079,5940058,3319091
(주)나노신소재,121600,2017/12,30968835,311888,9556458,45568866,74432,19968760,82913399,6827889,3000390
(주)나노신소재,121600,2018/12,39994521,640049,3946809,52249960,68372,20957813,88855048,7671621,3596859
(주)나노신소재,121600,2019/12,37755144,491573,11904291,48892961,119864,20329606,93787590,5801286,4044050
(주)나노엔텍,039860,2011/12,3783762,1420962,-5296213,13153879,903412,9849587,28748071,-12202620,2324420
(주)나노엔텍,039860,2012/12,4708962,1265115,-3637073,13435035,1056466,13068081,22976602,-5883367,754571
(주)나노엔텍,039860,2013/12,4879289,1302230,2067659,19084457,1068888,12620815,23577971,-1236713,437705
(주)나노엔텍,039860,2014/12,5547893,1964935,-1629368,19498657,308683,11931694,35502372,-2464001,739686
(주)나노엔텍,039860,2015/12,5775124,2236429,-3537605,24839316,221028,14781567,38408344,-7471283,1332028
(주)나노엔텍,039860,2016/12,6556793,1589484,-3022398,22205895,230223,15445575,25576796,-14798956,2111497
(주)나노엔텍,039860,2017/12,5903314,1147102,1706810,23809593,494923,14107995,23731000,-2072184,1375511
